sku_id,warehouse_id,snapshot_date,lot_number,supplier_notes,qty_on_hand,qty_reserved,unit_cost,lead_time_days,reorder_point,turnover_rate
SKU-00040,WH-005,2026-04-22 19:39:49.262164,LOT-6308,ok,2472.0,461,206.83,15,462,4.9141117978492685
SKU-00100,WH-010,2026-04-22 19:39:49.262166,LOT-9767,ok,1110.0,279,617.34,86,483,2.821639875502588
SKU-00149,WH-016,2026-04-22 19:39:49.262167,LOT-1339,,2103.0,125,80.69,72,215,2.864373453337736
SKU-00330,WH-019,2026-04-24 19:39:49.262169,LOT-4144,ok,4695.0,260,700.99,65,386,4.38094876021264
SKU-00389,WH-002,2026-04-24 19:39:49.262170,LOT-6083,,1913.0,154,480.86,10,157,4.175073428703128
SKU-00089,WH-009,2026-04-23 19:39:49.262172,LOT-6942,,1150.0,73,638.62,28,195,3.340120112976459
SKU-00368,WH-002,2026-04-23 19:39:49.262173,LOT-3981,,3079.0,268,608.49,24,268,2.037646858758313
SKU-00356,WH-011,2026-04-22 19:39:49.262174,LOT-4408,,109.0,25,603.65,11,171,4.788161127721613
SKU-00299,WH-020,2026-04-23 19:39:49.262176,LOT-6805,,2562.0,107,24.43,27,351,3.947258070757809
SKU-00306,WH-007,2026-04-23 19:39:49.262177,LOT-7148,,771.0,66,592.45,43,448,4.887145917837879
SKU-00201,WH-008,2026-04-24 19:39:49.262179,LOT-7655,ok,58.0,416,543.76,23,377,4.812702426545792
SKU-00070,WH-006,2026-04-23 19:39:49.262180,,,1751.0,377,483.37,54,401,5.345271533401036
SKU-00067,WH-017,2026-04-23 19:39:49.262182,LOT-5585,,3541.0,449,686.3,48,469,3.2125531057310455
SKU-00051,WH-017,2026-04-22 19:39:49.262183,LOT-7618,,402.0,498,425.54,25,144,4.518692517127643
SKU-00240,WH-017,2026-04-24 19:39:49.262185,LOT-3148,,444.0,441,458.47,72,185,6.9955703023819575
SKU-00304,WH-005,2026-04-23 19:39:49.262186,,,4058.0,129,416.64,51,144,4.785868630975601
SKU-00072,WH-005,2026-04-23 19:39:49.262188,LOT-2070,,4587.0,50,596.84,89,151,6.283554964758176
SKU-00061,WH-003,2026-04-24 19:39:49.262189,LOT-6694,ok,2802.0,132,744.82,41,409,5.334395727880344
SKU-00348,WH-004,2026-04-22 19:39:49.262191,LOT-5364,ok,2331.0,451,481.34,65,341,3.426969365862536
SKU-00313,WH-015,2026-04-23 19:39:49.262192,LOT-7800,ok,4633.0,192,285.99,57,440,7.382455662393804
SKU-00467,WH-011,2026-04-24 19:39:49.262194,,ok,1292.0,358,411.71,6,495,6.161645667526749
SKU-00500,WH-017,2026-04-22 19:39:49.262195,LOT-9483,,2937.0,180,756.85,38,286,2.950219124422836
SKU-00494,WH-014,2026-04-24 19:39:49.262197,LOT-5842,,300.0,289,150.82,37,213,4.308319312686357
SKU-00062,WH-019,2026-04-23 19:39:49.262198,LOT-8027,ok,317.0,318,725.53,45,119,6.6366759155044015
SKU-00183,WH-002,2026-04-22 19:39:49.262200,LOT-8055,,1807.0,449,666.19,72,328,5.2655934244018
SKU-00237,WH-014,2026-04-23 19:39:49.262201,LOT-5616,,2681.0,223,297.97,11,160,2.287152953603535
SKU-00370,WH-003,2026-04-24 19:39:49.262203,LOT-3405,,19.0,470,702.74,65,327,3.660089056128293
SKU-00463,WH-007,2026-04-24 19:39:49.262204,LOT-4071,,393.0,312,600.5,20,343,3.5501318400148785
SKU-00417,WH-010,2026-04-24 19:39:49.262205,LOT-6075,,680.0,212,758.99,43,493,6.277192750848332
SKU-00469,WH-011,2026-04-24 19:39:49.262207,LOT-4686,,4693.0,48,409.28,42,127,5.11852027247559
SKU-00010,WH-005,2026-04-22 19:39:49.262208,LOT-6999,,1305.0,499,574.8,80,306,4.1309217470103965
SKU-00015,WH-004,2026-04-22 19:39:49.262210,LOT-6797,,3282.0,370,285.84,48,64,3.5656164851777135
SKU-00206,WH-003,2026-04-23 19:39:49.262211,LOT-9922,,4594.0,486,309.26,49,284,5.303165225378029
SKU-00405,WH-005,2026-04-22 19:39:49.262213,,,1739.0,385,148.25,69,184,4.3514684750214645
SKU-00164,WH-014,2026-04-23 19:39:49.262214,LOT-8225,ok,772.0,172,462.48,27,172,4.716277229097097
SKU-00120,WH-018,2026-04-23 19:39:49.262216,,ok,3045.0,475,8.01,17,339,5.227926153956534
SKU-00120,WH-007,2026-04-22 19:39:49.262217,LOT-9998,,1643.0,87,735.32,24,66,4.708767033313347
SKU-00374,WH-017,2026-04-23 19:39:49.262218,LOT-2001,ok,3759.0,327,268.54,63,270,2.8729568746060723
SKU-00394,WH-017,2026-04-23 19:39:49.262220,LOT-5723,ok,4845.0,204,499.78,50,369,5.525290585963274
SKU-00178,WH-006,2026-04-24 19:39:49.262222,LOT-7597,ok,4698.0,287,779.45,41,480,5.742836064322005
SKU-00029,WH-004,2026-04-23 19:39:49.262223,,ok,1923.0,8,337.75,38,483,7.028358960919823
SKU-00113,WH-008,2026-04-23 19:39:49.262224,,,3132.0,290,61.82,3,110,3.7507316428652504
SKU-00145,WH-003,2026-04-24 19:39:49.262226,LOT-2548,,2252.0,247,303.39,17,72,6.039040889775923
SKU-00236,WH-020,2026-04-23 19:39:49.262227,,,3374.0,45,784.46,5,467,6.034306535138638
SKU-00192,WH-017,2026-04-22 19:39:49.262229,LOT-3063,,1380.0,152,766.48,24,417,5.780288429701695
SKU-00088,WH-008,2026-04-23 19:39:49.262230,,,2005.0,164,547.41,47,262,4.691069678328834
SKU-00494,WH-011,2026-04-23 19:39:49.262232,,,573.0,88,545.44,83,230,3.400050379807861
SKU-00213,WH-007,2026-04-24 19:39:49.262233,LOT-7148,,1124.0,445,389.13,61,474,4.15058243023899
SKU-00111,WH-001,2026-04-22 19:39:49.262235,LOT-9111,,1127.0,378,406.35,55,258,3.156599936013114
SKU-00198,WH-005,2026-04-24 19:39:49.262236,LOT-5494,,1761.0,442,444.71,77,130,2.689931185039834
SKU-00373,WH-001,2026-04-22 19:39:49.262238,,,774.0,56,320.17,56,159,5.403974270785834
SKU-00482,WH-009,2026-04-22 19:39:49.262239,LOT-8998,ok,3308.0,477,654.5,21,167,3.493131368446465
SKU-00223,WH-009,2026-04-24 19:39:49.262240,LOT-3423,,4879.0,252,727.14,64,320,2.1239219828794833
SKU-00272,WH-008,2026-04-23 19:39:49.262242,,,4359.0,335,690.84,73,212,4.649554222547307
SKU-00151,WH-014,2026-04-23 19:39:49.262243,LOT-2937,,3785.0,485,229.8,27,185,5.475703283172841
SKU-00349,WH-015,2026-04-22 19:39:49.262245,,ok,3327.0,111,164.92,16,106,5.2589856816991825
SKU-00344,WH-012,2026-04-24 19:39:49.262246,LOT-3581,,1584.0,429,780.67,51,122,3.3176608898599924
SKU-00088,WH-007,2026-04-22 19:39:49.262247,LOT-1951,,4782.0,415,129.81,58,136,3.7802258286181876
SKU-00275,WH-007,2026-04-24 19:39:49.262249,LOT-8729,,2836.0,159,301.78,65,107,4.9963069596268515
SKU-00499,WH-010,2026-04-22 19:39:49.262250,LOT-8872,ok,3360.0,289,44.99,16,234,5.588817798272778
SKU-00118,WH-015,2026-04-22 19:39:49.262252,LOT-6054,,405.0,340,171.91,25,340,5.025323607697718
SKU-00249,WH-007,2026-04-24 19:39:49.262253,LOT-1451,ok,3145.0,48,344.68,56,301,5.549622015895884
SKU-00336,WH-015,2026-04-24 19:39:49.262255,,,982.0,21,53.65,45,104,4.301371119935475
SKU-00038,WH-007,2026-04-24 19:39:49.262256,LOT-3155,,62.0,29,461.41,25,308,4.980599886329625
SKU-00261,WH-011,2026-04-22 19:39:49.262258,,,4639.0,387,347.23,49,263,4.762229918401152
SKU-00305,WH-006,2026-04-23 19:39:49.262259,LOT-2936,,3049.0,311,347.54,34,53,3.1817653013680185
SKU-00273,WH-002,2026-04-23 19:39:49.262260,LOT-6325,ok,75.0,171,611.33,36,125,2.383450250954735
SKU-00160,WH-010,2026-04-23 19:39:49.262262,LOT-8126,,363.0,329,319.29,58,410,3.470517009769842
SKU-00403,WH-015,2026-04-23 19:39:49.262264,LOT-4563,,3950.0,319,59.39,27,166,3.6171612594494382
SKU-00147,WH-009,2026-04-24 19:39:49.262265,LOT-4608,ok,2610.0,154,548.29,48,186,6.098381174507942
SKU-00256,WH-016,2026-04-23 19:39:49.262266,LOT-7648,,,250,559.25,20,126,4.358620479947399
SKU-00159,WH-002,2026-04-23 19:39:49.262268,LOT-7217,,2931.0,468,413.49,8,381,3.4907407720432415
SKU-00427,WH-001,2026-04-23 19:39:49.262269,LOT-6720,,4634.0,446,9.37,64,228,4.26665594354296
SKU-00226,WH-019,2026-04-24 19:39:49.262271,LOT-9108,ok,,88,759.3,55,172,4.7443677132145545
SKU-00193,WH-012,2026-04-22 19:39:49.262272,LOT-1586,ok,4208.0,128,246.71,36,259,3.971366858751999
SKU-00144,WH-007,2026-04-24 19:39:49.262274,LOT-5117,,4355.0,77,248.33,51,177,3.800492690286783
SKU-00269,WH-013,2026-04-22 19:39:49.262275,LOT-5582,,4746.0,469,151.96,69,280,4.01719799316188
SKU-00390,WH-016,2026-04-22 19:39:49.262277,LOT-4266,ok,2364.0,184,511.26,66,318,4.749787647324399
SKU-00312,WH-018,2026-04-22 19:39:49.262278,LOT-2982,ok,4978.0,259,478.27,69,83,4.285642227971386
SKU-00090,WH-019,2026-04-23 19:39:49.262280,LOT-1313,,2404.0,249,711.34,76,57,3.932359540553126
SKU-00010,WH-008,2026-04-24 19:39:49.262281,,,1691.0,22,502.17,62,399,3.5768506426149793
SKU-00071,WH-001,2026-04-24 19:39:49.262283,LOT-3645,,2743.0,232,220.92,18,103,4.8933018872212255
SKU-00446,WH-009,2026-04-23 19:39:49.262285,LOT-2255,,4298.0,41,628.94,41,93,4.02883038194854
SKU-00053,WH-003,2026-04-24 19:39:49.262286,,,1672.0,345,235.39,60,485,5.1769088402511265
SKU-00089,WH-011,2026-04-22 19:39:49.262287,LOT-5365,ok,2415.0,176,717.43,43,452,6.382141025419829
SKU-00206,WH-004,2026-04-22 19:39:49.262289,LOT-3318,,1357.0,99,89.47,32,256,3.1549493858334356
SKU-00094,WH-014,2026-04-22 19:39:49.262290,LOT-8013,ok,1757.0,95,342.36,44,80,4.20305169134675
SKU-00057,WH-018,2026-04-22 19:39:49.262292,LOT-7484,,534.0,259,784.0,22,421,2.5783730583785314
SKU-00094,WH-005,2026-04-23 19:39:49.262293,,ok,4302.0,84,605.77,4,466,4.208141979777136
SKU-00013,WH-011,2026-04-24 19:39:49.262295,LOT-7515,,4198.0,251,278.85,64,418,6.764401356942557
SKU-00258,WH-020,2026-04-24 19:39:49.262296,LOT-7239,,4973.0,23,597.47,80,479,5.211108331341027
SKU-00148,WH-007,2026-04-23 19:39:49.262298,,,208.0,452,17.02,46,52,3.696935273946771
SKU-00145,WH-016,2026-04-24 19:39:49.262299,LOT-2595,,,76,19.16,50,462,5.051422159558837
SKU-00491,WH-001,2026-04-23 19:39:49.262300,LOT-2408,,4905.0,402,326.91,80,257,3.143965986113795
SKU-00459,WH-013,2026-04-22 19:39:49.262302,LOT-2423,,4161.0,493,766.92,55,193,3.1435378837869203
SKU-00006,WH-001,2026-04-24 19:39:49.262304,,,1445.0,439,455.74,22,330,5.285516959250957
SKU-00454,WH-002,2026-04-23 19:39:49.262305,,,2414.0,421,85.23,37,496,4.124944025067523
SKU-00032,WH-012,2026-04-23 19:39:49.262306,,ok,3510.0,437,464.2,16,407,4.232103310140162
SKU-00294,WH-018,2026-04-24 19:39:49.262308,LOT-8217,,1940.0,255,722.3,41,205,4.440770708345025
SKU-00292,WH-015,2026-04-24 19:39:49.262309,LOT-3744,,3656.0,50,461.52,45,484,4.192763774001383
SKU-00310,WH-009,2026-04-22 19:39:49.262311,,,3910.0,374,230.09,28,166,6.065765026995546
SKU-00249,WH-008,2026-04-24 19:39:49.262312,,ok,1986.0,252,778.67,71,114,2.7488794263642555
SKU-00334,WH-010,2026-04-24 19:39:49.262314,,ok,174.0,115,753.19,88,428,3.5369763004024612
SKU-00053,WH-006,2026-04-23 19:39:49.262316,LOT-6926,ok,2052.0,435,379.73,47,366,4.771421758635556
SKU-00225,WH-001,2026-04-24 19:39:49.262317,LOT-9562,,4822.0,213,670.77,32,98,3.099175399299954
SKU-00448,WH-017,2026-04-24 19:39:49.262318,LOT-1212,ok,2989.0,412,249.03,39,248,3.585405353334728
SKU-00281,WH-011,2026-04-24 19:39:49.262320,,,514.0,155,180.39,5,100,5.531832625861069
SKU-00338,WH-018,2026-04-23 19:39:49.262321,,,346.0,457,364.01,58,227,3.4887679939681715
SKU-00034,WH-012,2026-04-24 19:39:49.262323,,,4835.0,464,712.46,24,308,5.481839214753971
SKU-00248,WH-008,2026-04-24 19:39:49.262329,LOT-1372,ok,109.0,21,613.57,48,50,2.8866146654266656
SKU-00050,WH-002,2026-04-23 19:39:49.262330,LOT-5877,ok,17.0,490,796.68,65,212,6.965873196989714
SKU-00272,WH-015,2026-04-23 19:39:49.262332,LOT-9083,,3612.0,209,631.49,57,495,5.3158155635344055
SKU-00172,WH-013,2026-04-22 19:39:49.262333,LOT-5371,,516.0,32,629.81,50,204,5.3438432678360615
SKU-00399,WH-018,2026-04-22 19:39:49.262335,,ok,2597.0,57,677.62,68,328,4.034880626906269
SKU-00393,WH-005,2026-04-23 19:39:49.262336,,ok,607.0,175,40.06,11,212,4.51275309599252
SKU-00050,WH-008,2026-04-23 19:39:49.262338,,,4991.0,61,572.3,88,333,7.737175680737588
SKU-00187,WH-005,2026-04-23 19:39:49.262340,,ok,986.0,395,67.31,49,152,3.1884500953629744
SKU-00467,WH-004,2026-04-23 19:39:49.262341,,,1494.0,279,401.55,22,471,3.8224613007836195
SKU-00008,WH-018,2026-04-24 19:39:49.262342,LOT-4182,,1454.0,126,384.9,4,195,4.1023239602485715
SKU-00057,WH-008,2026-04-23 19:39:49.262344,LOT-3038,,1864.0,492,604.21,54,155,4.706113529172818
SKU-00468,WH-001,2026-04-22 19:39:49.262346,LOT-5752,ok,1594.0,233,752.52,48,94,5.325571363336691
SKU-00230,WH-002,2026-04-22 19:39:49.262347,,,3174.0,378,141.98,54,366,5.096146517484333
SKU-00310,WH-007,2026-04-24 19:39:49.262349,,,2119.0,184,746.31,3,386,3.2077620162399114
SKU-00124,WH-001,2026-04-22 19:39:49.262350,LOT-2079,,3437.0,268,569.26,21,257,5.4241852499566034
SKU-00209,WH-018,2026-04-24 19:39:49.262351,LOT-8772,,2774.0,258,491.78,60,100,5.416466535363937
SKU-00333,WH-017,2026-04-24 19:39:49.262353,LOT-7651,ok,1931.0,418,592.69,86,269,4.5871376663813965
SKU-00156,WH-019,2026-04-24 19:39:49.262354,LOT-4203,ok,4073.0,387,179.13,53,319,3.7479443528815866
SKU-00420,WH-018,2026-04-24 19:39:49.262356,LOT-9014,,609.0,315,54.08,71,403,4.844046130318948
SKU-00463,WH-001,2026-04-24 19:39:49.262357,,,4261.0,76,175.39,83,89,4.164504408771771
SKU-00309,WH-013,2026-04-23 19:39:49.262358,LOT-9486,,339.0,42,285.77,20,171,4.4438905622523315
SKU-00132,WH-018,2026-04-22 19:39:49.262360,LOT-3646,,2633.0,35,346.18,36,481,4.524740169101638
SKU-00112,WH-018,2026-04-22 19:39:49.262362,LOT-4930,,8.0,313,100.84,88,471,3.452013842090014
SKU-00012,WH-010,2026-04-22 19:39:49.262363,LOT-1908,,2997.0,435,606.08,65,229,4.545868000950239
SKU-00390,WH-019,2026-04-24 19:39:49.262365,LOT-8892,,1851.0,38,443.74,21,269,5.784914332839457
SKU-00449,WH-004,2026-04-22 19:39:49.262367,LOT-8946,ok,610.0,301,530.56,18,252,5.315074246358544
SKU-00472,WH-014,2026-04-23 19:39:49.262368,LOT-2734,,1393.0,186,72.72,23,282,4.270083834604528
SKU-00489,WH-006,2026-04-24 19:39:49.262369,LOT-9877,,2442.0,459,402.8,34,400,4.208591221910702
SKU-00081,WH-019,2026-04-23 19:39:49.262371,,ok,,183,700.4,2,226,6.610591763552447
SKU-00350,WH-018,2026-04-22 19:39:49.262372,LOT-7038,,2215.0,366,688.99,8,165,3.4582728921274217
SKU-00127,WH-019,2026-04-23 19:39:49.262374,LOT-3382,,3297.0,493,562.45,11,84,5.276954373329466
SKU-00088,WH-002,2026-04-22 19:39:49.262375,,,1063.0,175,486.72,86,262,5.964779300587693
SKU-00265,WH-006,2026-04-22 19:39:49.262377,,ok,1774.0,63,740.0,8,299,3.1823604764627644
SKU-00339,WH-008,2026-04-23 19:39:49.262378,LOT-3349,,2237.0,473,90.14,75,356,4.301250935345095
SKU-00370,WH-019,2026-04-23 19:39:49.262380,LOT-3020,,2724.0,423,37.27,84,345,5.834057696716607
SKU-00246,WH-014,2026-04-22 19:39:49.262381,,,3091.0,111,583.04,29,208,3.6292480596624013
SKU-00064,WH-020,2026-04-23 19:39:49.262383,LOT-5963,,4320.0,151,286.32,77,72,4.6814925845282795
SKU-00035,WH-018,2026-04-23 19:39:49.262384,,,3556.0,273,110.64,60,253,2.82653667354523
SKU-00026,WH-006,2026-04-22 19:39:49.262386,LOT-5029,,1818.0,240,749.55,61,183,4.0193185683610055
SKU-00384,WH-004,2026-04-24 19:39:49.262388,,,4279.0,246,21.0,83,151,6.178111021461772
SKU-00284,WH-013,2026-04-22 19:39:49.262389,LOT-6818,ok,1081.0,443,632.79,35,423,3.0117826848544014
SKU-00172,WH-016,2026-04-22 19:39:49.262391,LOT-3691,,3960.0,417,325.29,29,253,2.542278612641197
SKU-00399,WH-005,2026-04-23 19:39:49.262392,LOT-5674,,1390.0,210,307.33,67,272,4.457089999015723
SKU-00179,WH-014,2026-04-24 19:39:49.262394,,,1954.0,357,333.03,49,332,5.140959319662565
SKU-00149,WH-008,2026-04-23 19:39:49.262395,LOT-8651,,198.0,338,282.93,44,321,3.9159452602387823
SKU-00404,WH-016,2026-04-22 19:39:49.262397,LOT-4064,,4448.0,248,91.05,75,469,4.133310289525276
SKU-00292,WH-013,2026-04-22 19:39:49.262398,LOT-7118,,1126.0,441,569.1,86,215,5.3914223377960075
SKU-00339,WH-014,2026-04-24 19:39:49.262400,,,221.0,360,416.08,17,332,5.972129104063165
SKU-00402,WH-001,2026-04-22 19:39:49.262401,LOT-4176,ok,4511.0,99,320.67,3,75,5.124132391281876
SKU-00157,WH-017,2026-04-24 19:39:49.262403,LOT-5285,,4806.0,174,428.94,67,55,5.638248960329252
SKU-00015,WH-013,2026-04-23 19:39:49.262405,LOT-9608,ok,629.0,165,386.04,1,302,4.465660325837627
SKU-00332,WH-005,2026-04-23 19:39:49.262406,LOT-3982,,4253.0,462,200.28,65,90,3.7509481976186194
SKU-00169,WH-010,2026-04-23 19:39:49.262408,LOT-3551,ok,1652.0,303,128.46,34,164,2.715022481878673
SKU-00486,WH-006,2026-04-23 19:39:49.262409,LOT-9383,,3916.0,1,640.79,6,366,2.847252108267221
SKU-00152,WH-003,2026-04-24 19:39:49.262411,LOT-9789,ok,642.0,186,573.11,75,369,4.350101238455259
SKU-00399,WH-010,2026-04-23 19:39:49.262412,,,120.0,338,157.93,81,205,6.059589037523442
SKU-00362,WH-014,2026-04-22 19:39:49.262414,LOT-8231,ok,294.0,221,101.99,61,228,3.3714657349260375
SKU-00354,WH-016,2026-04-22 19:39:49.262415,LOT-3423,,3889.0,328,442.13,63,457,8.18984285292318
SKU-00334,WH-019,2026-04-23 19:39:49.262417,LOT-4121,,1894.0,357,523.71,29,278,4.290597294882597
SKU-00038,WH-013,2026-04-23 19:39:49.262418,LOT-6541,,982.0,43,470.39,43,210,3.2967878631671974
SKU-00414,WH-001,2026-04-24 19:39:49.262420,LOT-9458,,4112.0,433,223.02,9,302,3.839889949175659
SKU-00135,WH-008,2026-04-23 19:39:49.262422,LOT-1315,,,343,586.84,1,232,4.413684560499421
SKU-00275,WH-009,2026-04-23 19:39:49.262423,LOT-6934,ok,190.0,188,173.38,51,375,6.140046568553651
SKU-00129,WH-020,2026-04-23 19:39:49.262424,LOT-4345,,4154.0,234,412.46,29,241,4.639292537224101
SKU-00114,WH-003,2026-04-22 19:39:49.262426,LOT-1319,,3428.0,133,156.18,50,415,3.0088960366799924
SKU-00191,WH-018,2026-04-24 19:39:49.262428,,ok,,299,283.43,51,146,6.611404148436096
SKU-00217,WH-005,2026-04-24 19:39:49.262429,,ok,249.0,365,401.57,3,95,3.7627348663343385
SKU-00455,WH-014,2026-04-22 19:39:49.262430,,ok,836.0,267,460.1,87,368,3.5258378749718036
SKU-00199,WH-010,2026-04-23 19:39:49.262432,LOT-4303,,3629.0,298,91.03,74,92,5.062693129984009
SKU-00474,WH-020,2026-04-24 19:39:49.262434,LOT-4622,ok,3855.0,385,288.61,6,294,5.6950502632768725
SKU-00334,WH-006,2026-04-22 19:39:49.262435,LOT-2339,,4826.0,371,432.47,68,122,5.659165851195515
SKU-00319,WH-010,2026-04-24 19:39:49.262436,,ok,4146.0,388,639.14,15,128,2.4028386395952372
SKU-00477,WH-013,2026-04-22 19:39:49.262438,LOT-9261,,,470,210.48,45,346,6.452793616446898
SKU-00497,WH-004,2026-04-23 19:39:49.262439,,,2552.0,348,633.33,42,479,3.2416286711006954
SKU-00229,WH-006,2026-04-23 19:39:49.262441,,,2287.0,114,771.91,16,162,5.261050209373923
SKU-00199,WH-016,2026-04-24 19:39:49.262442,LOT-8705,,2006.0,126,519.49,45,156,5.052733792817218
SKU-00320,WH-016,2026-04-24 19:39:49.262444,,,2739.0,379,592.04,48,398,5.222075368060152
SKU-00103,WH-014,2026-04-22 19:39:49.262445,LOT-4885,,4479.0,53,642.46,30,240,4.240358519416476
SKU-00089,WH-004,2026-04-23 19:39:49.262447,LOT-1454,,1137.0,135,693.72,57,222,5.886712947314352
SKU-00157,WH-005,2026-04-23 19:39:49.262448,LOT-7624,,2761.0,415,82.67,19,200,4.539098932152616
SKU-00288,WH-019,2026-04-24 19:39:49.262450,LOT-4595,,230.0,122,255.87,82,238,6.182320980994552
SKU-00500,WH-019,2026-04-23 19:39:49.262451,LOT-4770,,2572.0,371,407.53,77,251,3.152249604704525
SKU-00365,WH-009,2026-04-23 19:39:49.262453,LOT-5621,,339.0,360,271.3,21,301,6.644645790107543
SKU-00154,WH-012,2026-04-24 19:39:49.262455,LOT-9059,,4273.0,197,180.52,40,292,2.4209901897009947
SKU-00382,WH-002,2026-04-23 19:39:49.262456,,ok,1850.0,143,732.08,70,327,6.565584278785214
SKU-00258,WH-014,2026-04-23 19:39:49.262457,LOT-7782,,1100.0,170,616.97,41,294,3.9020510292917834
SKU-00487,WH-002,2026-04-22 19:39:49.262459,LOT-3055,,1032.0,6,182.5,45,58,5.019116737924203
SKU-00307,WH-002,2026-04-22 19:39:49.262460,LOT-3766,,1317.0,290,196.64,70,370,3.97465157940472
SKU-00494,WH-011,2026-04-23 19:39:49.262462,LOT-2406,ok,2567.0,210,507.8,5,236,3.4154734211142053
SKU-00389,WH-017,2026-04-24 19:39:49.262463,LOT-8607,,1695.0,77,375.8,47,81,3.998622486990182
SKU-00258,WH-019,2026-04-22 19:39:49.262465,LOT-9916,ok,321.0,180,249.65,72,417,5.486839166023608
SKU-00392,WH-009,2026-04-22 19:39:49.262466,,ok,996.0,60,668.78,49,210,4.996763517278401
SKU-00431,WH-011,2026-04-22 19:39:49.262468,LOT-3093,,3435.0,12,747.33,52,324,6.030535862534251
SKU-00105,WH-011,2026-04-23 19:39:49.262469,LOT-4142,ok,1568.0,326,293.19,64,442,5.186851297761521
SKU-00369,WH-010,2026-04-23 19:39:49.262471,LOT-8934,,765.0,174,518.44,5,173,4.97521189651502
SKU-00496,WH-015,2026-04-23 19:39:49.262472,LOT-1427,ok,3024.0,97,271.61,73,95,6.54926582357999
SKU-00263,WH-016,2026-04-24 19:39:49.262474,,,168.0,180,764.0,61,468,5.1077103406852835
SKU-00227,WH-010,2026-04-22 19:39:49.262475,LOT-1156,,3148.0,403,326.8,48,352,3.3566556639906313
SKU-00016,WH-005,2026-04-22 19:39:49.262477,LOT-8880,,1259.0,265,169.93,50,485,3.0571501902603457
SKU-00370,WH-017,2026-04-22 19:39:49.262479,,,2595.0,359,322.01,76,284,6.759375759387983
SKU-00489,WH-014,2026-04-22 19:39:49.262501,LOT-9128,ok,3426.0,246,258.11,36,259,4.426198780395833
SKU-00308,WH-009,2026-04-24 19:39:49.262505,LOT-5823,ok,2216.0,429,409.83,80,345,4.603967385077464
SKU-00483,WH-005,2026-04-23 19:39:49.262507,,,572.0,82,79.18,9,206,3.827441193582967
SKU-00068,WH-009,2026-04-22 19:39:49.262509,,ok,3559.0,489,496.36,23,369,2.65258240037169
SKU-00260,WH-017,2026-04-24 19:39:49.262510,LOT-4178,,3871.0,348,620.22,80,442,6.895585862022216
SKU-00388,WH-007,2026-04-23 19:39:49.262512,LOT-7561,ok,1381.0,153,214.13,66,420,3.043217481616844
SKU-00173,WH-018,2026-04-23 19:39:49.262513,LOT-6687,,3131.0,456,204.25,83,176,3.347090711554271
SKU-00419,WH-005,2026-04-24 19:39:49.262515,LOT-6591,ok,151.0,272,270.7,17,270,4.149599782561073
SKU-00056,WH-004,2026-04-24 19:39:49.262516,,,1538.0,397,413.02,84,377,3.9679842403474863
SKU-00431,WH-002,2026-04-24 19:39:49.262517,LOT-3365,ok,4193.0,195,86.9,26,81,3.8323213888239143
SKU-00028,WH-003,2026-04-22 19:39:49.262519,LOT-8649,,452.0,79,444.28,57,358,5.359683423151362
SKU-00046,WH-006,2026-04-24 19:39:49.262521,LOT-8887,,1685.0,229,530.12,9,271,5.874324215722685
SKU-00402,WH-015,2026-04-24 19:39:49.262522,,ok,4548.0,276,783.36,6,335,4.476035628268631
SKU-00485,WH-011,2026-04-22 19:39:49.262523,LOT-7112,,2346.0,46,772.28,33,198,4.890014849330778
SKU-00205,WH-014,2026-04-23 19:39:49.262525,LOT-6438,,1164.0,94,257.68,57,122,3.4276410024504926
SKU-00111,WH-002,2026-04-24 19:39:49.262527,,,3624.0,115,534.89,25,121,5.24095011054684
SKU-00282,WH-013,2026-04-24 19:39:49.262528,,,3162.0,199,587.55,75,129,4.218266803092092
SKU-00143,WH-013,2026-04-23 19:39:49.262529,LOT-9847,,2338.0,99,666.62,19,473,4.091894098661588
SKU-00151,WH-011,2026-04-23 19:39:49.262531,,ok,3455.0,438,73.17,89,224,5.702163232326087
SKU-00001,WH-013,2026-04-22 19:39:49.262532,LOT-5933,,3925.0,345,108.02,68,108,2.821429484143815
SKU-00307,WH-003,2026-04-22 19:39:49.262534,LOT-8326,,2659.0,58,242.18,50,294,5.787485605601083
SKU-00080,WH-010,2026-04-24 19:39:49.262535,,,988.0,162,217.69,32,470,4.478160796089829
SKU-00380,WH-015,2026-04-24 19:39:49.262537,LOT-5877,,2920.0,470,626.98,32,214,3.9728993856886547
SKU-00105,WH-003,2026-04-23 19:39:49.262538,,,4077.0,412,653.06,9,189,6.657719741521567
SKU-00447,WH-004,2026-04-24 19:39:49.262540,,ok,1481.0,168,376.79,41,379,5.512435209456716
SKU-00343,WH-015,2026-04-23 19:39:49.262541,,,252.0,133,383.12,16,352,2.50945586816394
SKU-00249,WH-011,2026-04-24 19:39:49.262542,,ok,2937.0,309,417.39,52,174,5.7104599827837035
SKU-00212,WH-005,2026-04-23 19:39:49.262544,LOT-4424,,1740.0,365,30.39,11,51,5.2610382320090405
